LINHA;NOME DA ESTAÇÃO;SIGLA DA ESTAÇÃO;DESCRIÇÃO DO PRODUTO;GRUPO v1;GRUPO;LOCALIZACAO;Codigo;Codigov2;;PAINEL
1;ESTACAO SAO JUDAS             ;JUD;SUPER MEZANINO PAGO;SUPER;PAINEL SUPER;MEZANINO PAGO;JUD-MPS-12;JUD-MPS-12;;
1;ESTACAO SAO JUDAS             ;JUD;DUPLA-FACE PLATAFORMA;DUPLA-FACE;PAINEL DUPLA-FACE;PLATAFORMA;JUD-PDF-3;JUD-PDF-3;;
5;ESTACAO SAUDE                 ;SAU;SUPER MEZANINO PAGO;SUPER;PAINEL SUPER;MEZANINO PAGO;SAU-MPS-10;SAU-MPS-10;x;
1;ESTACAO SAUDE                 ;SAU;CLÁSSICO ACESSO;CLÁSSICO;PAINEL CLÁSSICO;ACESSO;SAU-AP -3;SAU-AP-3;;
1;ESTACAO SAUDE                 ;SAU;SUPER ACESSO;SUPER;PAINEL SUPER;ACESSO;SAU-AS -2;SAU-AS-2;;
1;ESTACAO SAUDE                 ;SAU;SUPER MEZANINO LIVRE;SUPER;PAINEL SUPER;MEZANINO LIVRE;SAU-MLS-7;SAU-MLS-7;;
1;ESTACAO SAUDE                 ;SAU;SUPER MEZANINO LIVRE;SUPER;PAINEL SUPER;MEZANINO LIVRE;SAU-MLS-9;SAU-MLS-9;;
1;ESTACAO SAUDE                 ;SAU;SUPER MEZANINO PAGO;SUPER;PAINEL SUPER;MEZANINO PAGO;SAU-MPS-1;SAU-MPS-1;;
1;ESTACAO SAUDE                 ;SAU;SUPER MEZANINO PAGO;SUPER;PAINEL SUPER;MEZANINO PAGO;SAU-MPS-11;SAU-MPS-11;;
1;ESTACAO SAUDE                 ;SAU;SUPER MEZANINO PAGO;SUPER;PAINEL SUPER;MEZANINO PAGO;SAU-MPS-3;SAU-MPS-3;;
1;ESTACAO SAUDE                 ;SAU;DUPLA-FACE PLATAFORMA;DUPLA-FACE;PAINEL DUPLA-FACE;PLATAFORMA;SAU-PDF-4;SAU-PDF-4;;
1;ESTACAO SAUDE                 ;SAU;DUPLA-FACE PLATAFORMA;DUPLA-FACE;PAINEL DUPLA-FACE;PLATAFORMA;SAU-PDF-6;SAU-PDF-6;;
1;ESTACAO SAUDE                 ;SAU;DUPLA-FACE PLATAFORMA;DUPLA-FACE;PAINEL DUPLA-FACE;PLATAFORMA;SAU-PDF-5;SAU-PDF-5;;
1;ESTACAO SAUDE                 ;SAU;CLÁSSICO ACESSO;CLÁSSICO;PAINEL CLÁSSICO;ACESSO;SAU-AP -4;SAU-AP-4;;
1;ESTACAO SAUDE                 ;SAU;CLÁSSICO ACESSO;CLÁSSICO;PAINEL CLÁSSICO;ACESSO;SAU-AP -5;SAU-AP-5;;
1;ESTACAO SAUDE                 ;SAU;SUPER ACESSO;SUPER;PAINEL SUPER;ACESSO;SAU-AS -1;SAU-AS-1;;
1;ESTACAO SAUDE                 ;SAU;CLÁSSICO MEZANINO LIVRE;CLÁSSICO;PAINEL CLÁSSICO;MEZANINO LIVRE;SAU-MLP-1;SAU-MLP-1;;
1;ESTACAO SAUDE                 ;SAU;CLÁSSICO MEZANINO LIVRE;CLÁSSICO;PAINEL CLÁSSICO;MEZANINO LIVRE;SAU-MLP-2;SAU-MLP-2;;
1;ESTACAO SAUDE                 ;SAU;CLÁSSICO MEZANINO LIVRE;CLÁSSICO;PAINEL CLÁSSICO;MEZANINO LIVRE;SAU-MLP-3;SAU-MLP-3;;
1;ESTACAO SAUDE                 ;SAU;CLÁSSICO MEZANINO LIVRE;CLÁSSICO;PAINEL CLÁSSICO;MEZANINO LIVRE;SAU-MLP-4;SAU-MLP-4;;
1;ESTACAO SAUDE                 ;SAU;SUPER MEZANINO LIVRE;SUPER;PAINEL SUPER;MEZANINO LIVRE;SAU-MLS-8;SAU-MLS-8;;
1;ESTACAO SAUDE                 ;SAU;CLÁSSICO MEZANINO;CLÁSSICO;PAINEL CLÁSSICO;MEZANINO;SAU-MPP-1;SAU-MPP-1;;
1;ESTACAO SAUDE                 ;SAU;SUPER MEZANINO PAGO;SUPER;PAINEL SUPER;MEZANINO PAGO;SAU-MPS-4;SAU-MPS-4;;
1;ESTACAO SAUDE                 ;SAU;SUPER MEZANINO PAGO;SUPER;PAINEL SUPER;MEZANINO PAGO;SAU-MPS-5;SAU-MPS-5;;
1;ESTACAO SAUDE                 ;SAU;SUPER MEZANINO PAGO;SUPER;PAINEL SUPER;MEZANINO PAGO;SAU-MPS-6;SAU-MPS-6;;
1;ESTACAO SAUDE                 ;SAU;DUPLA-FACE PLATAFORMA;DUPLA-FACE;PAINEL DUPLA-FACE;PLATAFORMA;SAU-PDF-3;SAU-PDF-3;;
1;ESTACAO SE                    ;PSE;SUPER MEZANINO PAGO;SUPER;PAINEL SUPER;MEZANINO PAGO;PSE-MPS-4;PSE-MPS-4;x;
1;ESTACAO SE                    ;PSE;CLÁSSICO PLATAFORMA;CLÁSSICO;PAINEL CLÁSSICO;PLATAFORMA;PSE-PP -11;PSE-PP-11;;
1;ESTACAO SE                    ;PSE;CLÁSSICO PLATAFORMA;CLÁSSICO;PAINEL CLÁSSICO;PLATAFORMA;PSE-PP -5;PSE-PP-5;;
1;ESTACAO SE                    ;PSE;CLÁSSICO PLATAFORMA;CLÁSSICO;PAINEL CLÁSSICO;PLATAFORMA;PSE-PP -6;PSE-PP-6;;
1;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -22;PSE-PS-22;;
1;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -31;PSE-PS-31;;
1;ESTACAO SE                    ;PSE;CLÁSSICO PLATAFORMA;CLÁSSICO;PAINEL CLÁSSICO;PLATAFORMA;PSE-PP -3;PSE-PP-3;;
1;ESTACAO SE                    ;PSE;SUPER MEZANINO PAGO;SUPER;PAINEL SUPER;MEZANINO PAGO;PSE-MPS-2;PSE-MPS-2;;
1;ESTACAO SE                    ;PSE;SUPERBACKLIGHT PLATAFORMA;SUPERBACKLIGHT;PAINEL SUPERBACKLIGHT;PLATAFORMA;PSE-PSB-1;PSE-PSB-1;;
1;ESTACAO SE                    ;PSE;SUPERBACKLIGHT PLATAFORMA;SUPERBACKLIGHT;PAINEL SUPERBACKLIGHT;PLATAFORMA;PSE-PSB-2;PSE-PSB-2;;
1;ESTACAO SE                    ;PSE;SUPERBACKLIGHT PLATAFORMA;SUPERBACKLIGHT;PAINEL SUPERBACKLIGHT;PLATAFORMA;PSE-PSB-3;PSE-PSB-3;;
1;ESTACAO SE                    ;PSE;SUPERBACKLIGHT PLATAFORMA;SUPERBACKLIGHT;PAINEL SUPERBACKLIGHT;PLATAFORMA;PSE-PSB-4;PSE-PSB-4;;
3;ESTACAO SE                    ;PSE;SUPER MEZANINO LIVRE;SUPER;PAINEL SUPER;MEZANINO LIVRE;PSE-MLS-3;PSE-MLS-3;;
3;ESTACAO SE                    ;PSE;SUPER MEZANINO PAGO;SUPER;PAINEL SUPER;MEZANINO PAGO;PSE-MPS-10;PSE-MPS-10;;
3;ESTACAO SE                    ;PSE;SUPER MEZANINO PAGO;SUPER;PAINEL SUPER;MEZANINO PAGO;PSE-MPS-8;PSE-MPS-8;;
3;ESTACAO SE                    ;PSE;MASTERBACKLIGHT;MASTERBACKLIGHT;PAINEL MASTERBACKLIGHT;ESCADAS;PSE-PAB-1;PSE-PAB-1;;
3;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -10;PSE-PS-10;;
3;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -11;PSE-PS-11;;
3;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -12;PSE-PS-12;;
3;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -17;PSE-PS-17;;
3;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -23;PSE-PS-23;;
3;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -25;PSE-PS-25;;
3;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -27;PSE-PS-27;;
3;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -33;PSE-PS-33;;
3;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -38;PSE-PS-38;;
3;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -39;PSE-PS-39;;
3;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -16;PSE-PS-16;;
3;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -8;PSE-PS-8;;
3;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -18;PSE-PS-18;;
3;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -24;PSE-PS-24;;
3;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -3;PSE-PS-3;;
3;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -30;PSE-PS-30;;
3;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -32;PSE-PS-32;;
3;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -35;PSE-PS-35;;
3;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -7;PSE-PS-7;;
3;ESTACAO SE                    ;PSE;CLÁSSICO PLATAFORMA;CLÁSSICO;PAINEL CLÁSSICO;PLATAFORMA;PSE-PP -1;PSE-PP-1;;
3;ESTACAO SE                    ;PSE;CLÁSSICO PLATAFORMA;CLÁSSICO;PAINEL CLÁSSICO;PLATAFORMA;PSE-PP -10;PSE-PP-10;;
3;ESTACAO SE                    ;PSE;CLÁSSICO PLATAFORMA;CLÁSSICO;PAINEL CLÁSSICO;PLATAFORMA;PSE-PP -12;PSE-PP-12;;
3;ESTACAO SE                    ;PSE;CLÁSSICO PLATAFORMA;CLÁSSICO;PAINEL CLÁSSICO;PLATAFORMA;PSE-PP -2;PSE-PP-2;;
3;ESTACAO SE                    ;PSE;HIPERBACKLIGHT MEZANINO;HIPERBACKLIGHT;PAINEL HIPERBACKLIGHT;MEZANINO;PSE-MHB-2;PSE-MHB-2;;
3;ESTACAO SE                    ;PSE;SUPER MEZANINO PAGO;SUPER;PAINEL SUPER;MEZANINO PAGO;PSE-MPS-1;PSE-MPS-1;;
3;ESTACAO SE                    ;PSE;SUPER MEZANINO PAGO;SUPER;PAINEL SUPER;MEZANINO PAGO;PSE-MPS-11;PSE-MPS-11;;
3;ESTACAO SE                    ;PSE;SUPER MEZANINO PAGO;SUPER;PAINEL SUPER;MEZANINO PAGO;PSE-MPS-5;PSE-MPS-5;;
3;ESTACAO SE                    ;PSE;SUPER MEZANINO PAGO;SUPER;PAINEL SUPER;MEZANINO PAGO;PSE-MPS-6;PSE-MPS-6;;
3;ESTACAO SE                    ;PSE;SUPER MEZANINO PAGO;SUPER;PAINEL SUPER;MEZANINO PAGO;PSE-MPS-7;PSE-MPS-7;;
3;ESTACAO SE                    ;PSE;SUPER MEZANINO PAGO;SUPER;PAINEL SUPER;MEZANINO PAGO;PSE-MPS-9;PSE-MPS-9;;
3;ESTACAO SE                    ;PSE;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;PSE-PER-10;PSE-PER-10;;
3;ESTACAO SE                    ;PSE;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;PSE-PER-11;PSE-PER-11;;
3;ESTACAO SE                    ;PSE;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;PSE-PER-12;PSE-PER-12;;
3;ESTACAO SE                    ;PSE;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;PSE-PER-13;PSE-PER-13;;
3;ESTACAO SE                    ;PSE;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;PSE-PER-14;PSE-PER-14;;
3;ESTACAO SE                    ;PSE;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;PSE-PER-15;PSE-PER-15;;
3;ESTACAO SE                    ;PSE;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;PSE-PER-16;PSE-PER-16;;
3;ESTACAO SE                    ;PSE;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;PSE-PER-17;PSE-PER-17;;
3;ESTACAO SE                    ;PSE;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;PSE-PER-18;PSE-PER-18;;
3;ESTACAO SE                    ;PSE;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;PSE-PER-19;PSE-PER-19;;
3;ESTACAO SE                    ;PSE;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;PSE-PER-20;PSE-PER-20;;
3;ESTACAO SE                    ;PSE;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;PSE-PER-21;PSE-PER-21;;
3;ESTACAO SE                    ;PSE;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;PSE-PER-22;PSE-PER-22;;
3;ESTACAO SE                    ;PSE;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;PSE-PER-23;PSE-PER-23;;
3;ESTACAO SE                    ;PSE;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;PSE-PER-24;PSE-PER-24;;
3;ESTACAO SE                    ;PSE;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;PSE-PER-25;PSE-PER-25;;
3;ESTACAO SE                    ;PSE;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;PSE-PER-26;PSE-PER-26;;
3;ESTACAO SE                    ;PSE;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;PSE-PER-7;PSE-PER-7;;
3;ESTACAO SE                    ;PSE;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;PSE-PER-8;PSE-PER-8;;
3;ESTACAO SE                    ;PSE;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;PSE-PER-9;PSE-PER-9;;
3;ESTACAO SE                    ;PSE;CLÁSSICO PLATAFORMA;CLÁSSICO;PAINEL CLÁSSICO;PLATAFORMA;PSE-PP -4;PSE-PP-4;;
3;ESTACAO SE                    ;PSE;HIPERBACKLIGHT MEZANINO;HIPERBACKLIGHT;PAINEL HIPERBACKLIGHT;MEZANINO;PSE-MHB-1;PSE-MHB-1;;
3;ESTACAO SE                    ;PSE;CLÁSSICO PLATAFORMA;CLÁSSICO;PAINEL CLÁSSICO;PLATAFORMA;PSE-PP -7;PSE-PP-7;;
3;ESTACAO SE                    ;PSE;CLÁSSICO PLATAFORMA;CLÁSSICO;PAINEL CLÁSSICO;PLATAFORMA;PSE-PP -8;PSE-PP-8;;
3;ESTACAO SE                    ;PSE;CLÁSSICO PLATAFORMA;CLÁSSICO;PAINEL CLÁSSICO;PLATAFORMA;PSE-PP -9;PSE-PP-9;;
3;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -1;PSE-PS-1;;
3;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -13;PSE-PS-13;;
3;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -14;PSE-PS-14;;
3;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -19;PSE-PS-19;;
3;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -2;PSE-PS-2;;
3;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -26;PSE-PS-26;;
3;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -34;PSE-PS-34;;
3;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -37;PSE-PS-37;;
3;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -40;PSE-PS-40;;
3;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -5;PSE-PS-5;;
3;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -9;PSE-PS-9;;
3;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -20;PSE-PS-20;;
3;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -21;PSE-PS-21;;
3;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -28;PSE-PS-28;;
3;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -29;PSE-PS-29;;
3;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -36;PSE-PS-36;;
3;ESTACAO SE                    ;PSE;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;PSE-PS -41;PSE-PS-41;;
1;ESTACAO TAMANDUATEI           ;TTI;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;TTI-PS -7;TTI-PS-7;x;
1;ESTACAO TAMANDUATEI           ;TTI;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;TTI-PS -8;TTI-PS-8;;
2;ESTACAO TAMANDUATEI           ;TTI;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;TTI-PS -1;TTI-PS-1;;
2;ESTACAO TAMANDUATEI           ;TTI;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;TTI-PS -3;TTI-PS-3;;
2;ESTACAO TAMANDUATEI           ;TTI;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;TTI-PS -4;TTI-PS-4;;
2;ESTACAO TAMANDUATEI           ;TTI;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;TTI-PS -5;TTI-PS-5;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-1;TTI-PER-1;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-10;TTI-PER-10;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-11;TTI-PER-11;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-12;TTI-PER-12;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-13;TTI-PER-13;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-14;TTI-PER-14;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-15;TTI-PER-15;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-16;TTI-PER-16;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-17;TTI-PER-17;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-18;TTI-PER-18;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-19;TTI-PER-19;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-2;TTI-PER-2;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-20;TTI-PER-20;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-21;TTI-PER-21;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-22;TTI-PER-22;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-23;TTI-PER-23;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-24;TTI-PER-24;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-25;TTI-PER-25;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-26;TTI-PER-26;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-27;TTI-PER-27;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-28;TTI-PER-28;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-29;TTI-PER-29;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-3;TTI-PER-3;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-30;TTI-PER-30;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-31;TTI-PER-31;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-32;TTI-PER-32;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-33;TTI-PER-33;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-34;TTI-PER-34;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-35;TTI-PER-35;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-36;TTI-PER-36;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-37;TTI-PER-37;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-38;TTI-PER-38;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-39;TTI-PER-39;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-4;TTI-PER-4;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-40;TTI-PER-40;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-5;TTI-PER-5;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-6;TTI-PER-6;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-7;TTI-PER-7;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-8;TTI-PER-8;;
2;ESTACAO TAMANDUATEI           ;TTI;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TTI-PER-9;TTI-PER-9;;
2;ESTACAO TAMANDUATEI           ;TTI;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;TTI-PS -2;TTI-PS-2;;
2;ESTACAO TAMANDUATEI           ;TTI;SUPER PLATAFORMA;SUPER;PAINEL SUPER;PLATAFORMA;TTI-PS -6;TTI-PS-6;;
1;ESTACAO TATUAPE               ;TAT;SUPER MEZANINO PAGO;SUPER;PAINEL SUPER;MEZANINO PAGO;TAT-MPS-16;TAT-MPS-16;x;
1;ESTACAO TATUAPE               ;TAT;PAINEL DE ESCADA;PAINEL DE ESCADA;PAINEL DE ESCADA;ESCADAS;TAT-PER-23;TAT-PER-23;;
